kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 106 : 32768 272096 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 105 : 32768 223808 0 0 0 4096 1024 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 104 : 32768 403104 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 103 : 32768 439936 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 102 : 32768 1239008 0 1024 1024 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 101 : 32768 1307264 0 1024 1024 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 100 : 32768 308608 0 0 0 4096 1024 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 99 : 32768 494368 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 98 : 32768 615840 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 97 : 32768 1391744 0 1024 1024 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 96 : 32768 1322048 0 1024 1024 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 95 : 32768 394240 0 0 0 4096 1024 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 94 : 32768 440320 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 93 : 32768 597856 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 92 : 32768 1495936 0 1024 1024 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 91 : 32768 1429344 0 1024 1024 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 90 : 32768 312064 0 0 0 4096 1024 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 89 : 32768 414656 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 58 : 32768 298944 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 57 : 32768 181184 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 56 : 32768 7116128 0 0 0 4096 1024 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 55 : 32768 301088 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 54 : 32768 135136 0 1024 1024 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 53 : 32768 330784 0 0 0 0 0 0 0 
mmul_diff_tile_size_128_all_c.1.sm_80.ptx 52 : 32768 250912 0 0 0 0 0 0 0 
