kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 340 : 1024 48000 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 339 : 1024 127488 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 338 : 1024 100896 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 337 : 1024 340352 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 336 : 1024 319136 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 335 : 1024 182656 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 334 : 1024 227072 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 333 : 1024 439840 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 332 : 1024 294976 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 331 : 1024 172160 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 330 : 1024 177184 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 329 : 1024 318304 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 328 : 1024 304672 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 327 : 1024 452576 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 326 : 1024 209792 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 325 : 1024 105696 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 324 : 1024 458752 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 323 : 1024 679488 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 322 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 321 : 1024 144960 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 320 : 1024 299744 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 319 : 1024 372096 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 318 : 1024 398784 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 317 : 1024 429024 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 316 : 1024 359392 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 315 : 1024 352352 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 314 : 1024 406144 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 313 : 1024 381472 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 312 : 1024 372416 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 311 : 1024 386080 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 310 : 1024 368672 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 309 : 1024 351200 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 308 : 1024 371904 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 307 : 1024 390016 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 306 : 1024 382656 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 305 : 1024 291872 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 304 : 1024 157216 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 303 : 1024 304416 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 302 : 1024 413120 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 301 : 1024 351424 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 300 : 1024 401600 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 299 : 1024 397952 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 298 : 1024 351616 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 297 : 1024 457760 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 296 : 1024 373152 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 295 : 1024 323648 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 294 : 1024 393760 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 293 : 1024 382080 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 292 : 1024 359968 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_many_smem_iter.1.sm_80.ptx 291 : 1024 400800 0 1024 32 0 0 0 0 
