kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul8.1.sm_80.ptx 153 : 65536 512224 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 152 : 65536 685664 0 0 0 8192 2048 0 0 
mmul8.1.sm_80.ptx 151 : 65536 772096 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 150 : 65536 761856 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 149 : 65536 712704 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 147 : 524288 2917344 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 146 : 524288 3872800 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 145 : 524288 7641440 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 144 : 524288 3763488 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 117 : 524288 3968544 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 116 : 524288 4106048 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 113 : 4194304 33020576 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 112 : 4194304 37831200 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 111 : 4194304 50579872 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 110 : 4194304 50786016 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 109 : 4194304 50881824 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 108 : 4194304 50735264 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 107 : 4194304 155459328 0 131072 131072 0 0 0 0 
mmul8.1.sm_80.ptx 106 : 4194304 152574528 0 131072 131072 0 0 0 0 
mmul8.1.sm_80.ptx 105 : 4194304 52776800 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 104 : 4194304 51777120 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 103 : 4194304 53812448 0 0 0 0 0 0 0 
mmul8.1.sm_80.ptx 102 : 4194304 162481504 0 131072 131072 0 0 0 0 
