kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul_diff_tile_size_32.1.sm_80.ptx 179 : 1024 8032 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 178 : 1024 9184 0 0 0 128 32 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 177 : 1024 11840 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 176 : 1024 12128 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 175 : 1024 12480 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 174 : 1024 6272 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 173 : 1024 8416 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 171 : 9216 60256 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 170 : 9216 68000 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 169 : 9216 108544 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 168 : 9216 108544 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 167 : 9216 164448 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 166 : 9216 71616 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 165 : 9216 97440 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 164 : 9216 341344 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 163 : 9216 344448 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 162 : 9216 107936 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 161 : 9216 363520 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 160 : 9216 369440 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 89 : 9216 381952 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 88 : 9216 390496 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 87 : 9216 141024 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 86 : 9216 383008 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 85 : 9216 396320 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 84 : 9216 147040 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 83 : 9216 387104 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 82 : 9216 406528 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 81 : 9216 147936 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 80 : 9216 380096 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 79 : 9216 384448 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 78 : 9216 139424 0 0 0 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 77 : 9216 385792 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 76 : 9216 397024 0 288 288 0 0 0 0 
mmul_diff_tile_size_32.1.sm_80.ptx 75 : 9216 151808 0 0 0 0 0 0 0 
