kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul_diff_tile_size_128.1.sm_80.ptx 194 : 1024 6912 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 192 : 16384 117856 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 191 : 16384 131936 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 190 : 16384 214304 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 189 : 16384 144640 0 0 0 2048 512 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 188 : 16384 204320 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 187 : 16384 203072 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 186 : 16384 243776 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 185 : 16384 101824 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 183 : 589824 4774656 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 182 : 589824 4438944 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 181 : 589824 6967296 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 180 : 589824 6967296 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 179 : 589824 10371776 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 178 : 589824 4741248 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 177 : 589824 6274880 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 176 : 589824 22107040 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 175 : 589824 22020320 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 174 : 589824 7298368 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 173 : 589824 23465120 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 172 : 589824 23610912 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 171 : 589824 7908704 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 170 : 589824 23799328 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 169 : 589824 24489344 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 168 : 589824 8510880 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 167 : 589824 24621600 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 166 : 589824 24991488 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 165 : 589824 9182880 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 164 : 589824 24519968 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 163 : 589824 25271136 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 162 : 589824 9214240 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 89 : 589824 24640320 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 88 : 589824 25589184 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 87 : 589824 9709344 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 86 : 589824 24752384 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 85 : 589824 25021472 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 84 : 589824 7568768 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 83 : 589824 24883200 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 82 : 589824 26982592 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 81 : 589824 2951168 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 80 : 589824 2379392 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 79 : 589824 181655648 0 0 0 73728 18432 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 78 : 589824 6096672 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 77 : 589824 5984608 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 76 : 589824 3454784 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 75 : 589824 131211936 0 0 0 73728 18432 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 74 : 589824 6889408 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 73 : 589824 7283936 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 70 : 16384 137056 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 69 : 16384 152672 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 68 : 16384 195712 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 67 : 16384 215744 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 66 : 16384 202656 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 65 : 16384 204864 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 64 : 16384 132320 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 63 : 16384 124032 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 62 : 16384 113728 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 43 : 1024 7136 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 42 : 1024 6912 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 41 : 1024 7264 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 40 : 1024 11136 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 39 : 1024 35456 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 38 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 37 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 36 : 1024 6144 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 35 : 1024 6912 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 93 : 589824 9350944 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 34 : 1024 10592 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 161 : 589824 24328608 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 92 : 589824 24387584 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 33 : 1024 13504 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 160 : 589824 24796000 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 91 : 589824 24705216 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 32 : 1024 13312 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 159 : 589824 9329696 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 61 : 16384 120576 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 90 : 589824 8952448 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 31 : 1024 20704 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 158 : 589824 24219296 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 44 : 1024 10784 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 45 : 1024 7424 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 46 : 1024 11200 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 47 : 1024 7968 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 48 : 1024 7584 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 49 : 1024 10656 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 50 : 1024 7296 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 51 : 1024 11008 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 52 : 1024 7264 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 53 : 1024 11008 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 54 : 1024 7296 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 55 : 1024 11456 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 56 : 1024 11168 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 57 : 1024 7456 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 58 : 1024 6496 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 94 : 589824 25717696 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 95 : 589824 24707424 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 96 : 589824 9364896 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 97 : 589824 25072832 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 98 : 589824 24480480 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 99 : 589824 9114528 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 100 : 589824 25015200 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 101 : 589824 24420512 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 102 : 589824 9242464 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 103 : 589824 25092000 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 104 : 589824 24150784 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 105 : 589824 9854144 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 106 : 589824 25216000 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 107 : 589824 24584800 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 108 : 589824 9367360 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 109 : 589824 25102976 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 110 : 589824 24708384 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 111 : 589824 9399360 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 112 : 589824 24748800 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 113 : 589824 24363328 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 114 : 589824 9743232 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 115 : 589824 24544320 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 116 : 589824 24230368 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 117 : 589824 8858176 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 118 : 589824 24817888 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 119 : 589824 23900960 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 120 : 589824 8731936 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 121 : 589824 24746496 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 122 : 589824 24377536 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 123 : 589824 9417152 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 124 : 589824 25241312 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 125 : 589824 24317728 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 126 : 589824 8947520 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 127 : 589824 24080096 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 128 : 589824 24191616 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 129 : 589824 9304032 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 130 : 589824 24273344 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 131 : 589824 24445568 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 132 : 589824 9430464 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 133 : 589824 25207744 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 134 : 589824 24328832 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 135 : 589824 8913728 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 136 : 589824 25582368 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 137 : 589824 24409728 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 138 : 589824 8964544 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 139 : 589824 25160768 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 140 : 589824 24383040 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 141 : 589824 9543872 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 142 : 589824 25355392 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 143 : 589824 24437664 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 144 : 589824 9137216 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 145 : 589824 24776896 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 146 : 589824 24755392 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 147 : 589824 9005888 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 148 : 589824 25045536 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 149 : 589824 24484992 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 150 : 589824 9572672 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 151 : 589824 24703296 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 152 : 589824 24817536 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 153 : 589824 9233120 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 154 : 589824 24695744 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 155 : 589824 24012256 0 18432 18432 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 156 : 589824 9117312 0 0 0 0 0 0 0 
mmul_diff_tile_size_128.1.sm_80.ptx 157 : 589824 25181920 0 18432 18432 0 0 0 0 
