kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul1_tiles.1.sm_80.ptx 131 : 256 1280 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 130 : 256 1344 0 0 0 32 8 0 0 
mmul1_tiles.1.sm_80.ptx 129 : 256 2304 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 128 : 256 2304 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 127 : 256 2432 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 126 : 256 1664 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 124 : 2304 10240 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 123 : 2304 13824 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 122 : 2304 26624 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 121 : 2304 28992 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 120 : 2304 24512 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 119 : 2304 16928 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 118 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 117 : 2304 76288 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 116 : 2304 76192 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 115 : 2304 20768 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 114 : 2304 76864 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 113 : 2304 76768 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 112 : 2304 20800 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 111 : 2304 77280 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 110 : 2304 77216 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 109 : 2304 20800 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 108 : 2304 77088 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 107 : 2304 76384 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 106 : 2304 20800 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 105 : 2304 76576 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 104 : 2304 76096 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 103 : 2304 21056 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 102 : 2304 76160 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 101 : 2304 76032 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 100 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 99 : 2304 76064 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 98 : 2304 76032 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 97 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 96 : 2304 76064 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 95 : 2304 76032 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 94 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 93 : 2304 76064 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 92 : 2304 76032 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 59 : 256 1728 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 58 : 256 2400 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 57 : 256 2848 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 56 : 256 2592 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 55 : 256 2720 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 54 : 256 1984 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 53 : 256 2528 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 52 : 256 1824 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 51 : 256 2304 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 50 : 256 1824 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 49 : 256 2336 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 48 : 256 1568 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 47 : 256 1536 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 46 : 256 2336 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 45 : 256 2080 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 44 : 256 2080 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 31 : 256 1472 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 90 : 2304 76064 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 32 : 256 3840 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 91 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 33 : 256 3136 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 34 : 256 1824 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 35 : 256 1632 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 36 : 256 1728 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 37 : 256 1568 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 38 : 256 1824 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 39 : 256 2336 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 40 : 256 1920 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 41 : 256 2048 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 42 : 256 2368 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 43 : 256 2464 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 62 : 2304 20992 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 63 : 2304 20736 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 64 : 2304 606656 0 0 0 288 72 0 0 
mmul1_tiles.1.sm_80.ptx 65 : 2304 9472 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 66 : 2304 20736 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 67 : 2304 20736 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 68 : 2304 196064 0 0 0 288 72 0 0 
mmul1_tiles.1.sm_80.ptx 69 : 2304 9216 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 70 : 2304 11520 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 71 : 2304 82368 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 72 : 2304 95744 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 73 : 2304 21568 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 74 : 2304 80128 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 75 : 2304 81696 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 76 : 2304 21344 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 77 : 2304 76640 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 78 : 2304 77440 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 79 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 80 : 2304 76480 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 81 : 2304 76544 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 82 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 83 : 2304 76032 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 84 : 2304 76064 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 85 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 86 : 2304 76032 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 87 : 2304 76064 0 72 72 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 88 : 2304 21088 0 0 0 0 0 0 0 
mmul1_tiles.1.sm_80.ptx 89 : 2304 76032 0 72 72 0 0 0 0 
