kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul4_tiles_9.1.sm_80.ptx 132 : 1024 5120 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 131 : 1024 10432 0 0 0 128 32 0 0 
mmul4_tiles_9.1.sm_80.ptx 130 : 1024 9216 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 129 : 1024 9216 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 128 : 1024 9216 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 127 : 1024 6144 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 126 : 1024 6144 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 124 : 9216 40960 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 123 : 9216 55296 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 122 : 9216 107392 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 121 : 9216 113280 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 120 : 9216 96256 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 119 : 9216 71040 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 118 : 9216 84544 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 117 : 9216 306688 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 116 : 9216 305888 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 115 : 9216 83296 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 114 : 9216 306880 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 113 : 9216 306080 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 112 : 9216 83648 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 111 : 9216 308512 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 110 : 9216 308064 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 109 : 9216 83648 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 108 : 9216 307360 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 107 : 9216 305440 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 106 : 9216 83648 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 105 : 9216 307616 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 104 : 9216 304864 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 103 : 9216 84160 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 102 : 9216 305568 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 101 : 9216 304128 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 100 : 9216 84800 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 99 : 9216 304224 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 98 : 9216 304128 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 97 : 9216 84800 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 96 : 9216 304224 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 95 : 9216 304128 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 94 : 9216 84800 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 93 : 9216 304224 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 92 : 9216 304128 0 288 288 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 59 : 1024 6528 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 58 : 1024 7168 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 57 : 1024 9216 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 56 : 1024 7936 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 55 : 1024 10752 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 54 : 1024 10112 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 53 : 1024 7552 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 52 : 1024 10368 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 51 : 1024 7808 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 50 : 1024 9472 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 49 : 1024 8192 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 48 : 1024 9728 0 0 0 0 0 0 0 
mmul4_tiles_9.1.sm_80.ptx 47 : 1024 7296 0 0 0 0 0 0 0 
