kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul6.1.sm_80.ptx 153 : 4096 32128 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 152 : 4096 42944 0 0 0 512 128 0 0 
mmul6.1.sm_80.ptx 151 : 4096 48512 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 150 : 4096 47616 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 149 : 4096 44544 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 147 : 8192 26080 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 146 : 8192 59584 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 145 : 8192 134752 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 144 : 8192 59456 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 117 : 8192 60736 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 116 : 8192 62880 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 113 : 65536 520768 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 112 : 65536 590176 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 111 : 65536 800800 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 110 : 65536 785856 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 109 : 65536 785056 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 108 : 65536 799872 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 107 : 65536 2433664 0 2048 2048 0 0 0 0 
mmul6.1.sm_80.ptx 106 : 65536 2386816 0 2048 2048 0 0 0 0 
mmul6.1.sm_80.ptx 105 : 65536 823616 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 104 : 65536 809312 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 103 : 65536 862528 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 102 : 65536 2548672 0 2048 2048 0 0 0 0 
mmul6.1.sm_80.ptx 101 : 65536 2529216 0 2048 2048 0 0 0 0 
mmul6.1.sm_80.ptx 100 : 65536 816480 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 99 : 65536 851200 0 0 0 0 0 0 0 
mmul6.1.sm_80.ptx 98 : 65536 2533664 0 2048 2048 0 0 0 0 
mmul6.1.sm_80.ptx 97 : 65536 2519552 0 2048 2048 0 0 0 0 
mmul6.1.sm_80.ptx 96 : 65536 793472 0 0 0 0 0 0 0 
