kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul16_tiles.1.sm_80.ptx 77 : 16384 155648 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 78 : 16384 139264 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 79 : 16384 147456 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 80 : 16384 155136 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 81 : 16384 115200 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 82 : 16384 146432 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 85 : 65536 2242560 0 2048 2048 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 86 : 65536 2321920 0 2048 2048 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 87 : 65536 592896 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 88 : 65536 653312 0 0 0 0 0 0 0 
mmul16_tiles.1.sm_80.ptx 89 : 65536 2234880 0 2048 2048 0 0 0 0 
