kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 173 : 1024 342112 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 172 : 1024 279744 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 171 : 1024 174176 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 170 : 1024 170208 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 169 : 1024 197760 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 168 : 1024 128480 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 167 : 1024 455680 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 166 : 1024 491328 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 165 : 1024 168672 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 164 : 1024 305536 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 163 : 1024 302528 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 162 : 1024 172224 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 161 : 1024 121280 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 160 : 1024 558272 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 159 : 1024 179520 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 158 : 1024 446592 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 157 : 1024 448832 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 88 : 1024 112640 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 87 : 1024 24288 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 86 : 1024 42688 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 85 : 1024 68992 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 84 : 1024 143200 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 83 : 1024 453632 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 82 : 1024 588928 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 81 : 1024 27840 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 80 : 1024 275872 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 79 : 1024 273024 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 78 : 1024 374336 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 77 : 1024 148352 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 76 : 1024 98144 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 75 : 1024 33088 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 74 : 1024 50720 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 73 : 1024 56640 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 72 : 1024 31296 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 71 : 1024 39392 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 70 : 1024 12448 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 69 : 1024 26240 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 68 : 1024 106688 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 67 : 1024 461824 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 66 : 1024 570592 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 65 : 1024 161280 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 64 : 1024 360160 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 63 : 1024 410208 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 62 : 1024 487328 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 61 : 1024 352544 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 60 : 1024 16352 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 59 : 1024 11648 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 42 : 1024 18976 0 0 0 0 0 0 0 
