kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul5_tiles.1.sm_80.ptx 137 : 1024 8800 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 136 : 1024 10752 0 0 0 128 32 0 0 
mmul5_tiles.1.sm_80.ptx 135 : 1024 11904 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 134 : 1024 11456 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 133 : 1024 7168 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 132 : 1024 17248 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 131 : 1024 8000 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 109 : 1024 7808 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 108 : 1024 7360 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 105 : 8192 64512 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 104 : 8192 71968 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 103 : 8192 99040 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 102 : 8192 98528 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 101 : 8192 96608 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 100 : 8192 98464 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 99 : 8192 302208 0 256 256 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 98 : 8192 299840 0 256 256 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 97 : 8192 103008 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 96 : 8192 104096 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 95 : 8192 107168 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 94 : 8192 313952 0 256 256 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 59 : 1024 10304 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 58 : 1024 10208 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 57 : 1024 10496 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 56 : 1024 6784 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 55 : 1024 4192 0 32 32 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 54 : 1024 7936 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 53 : 1024 11008 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 52 : 1024 7904 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 51 : 1024 9664 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 50 : 1024 13664 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 49 : 1024 12992 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 48 : 1024 316256 0 0 0 128 32 0 0 
mmul5_tiles.1.sm_80.ptx 47 : 1024 11232 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 46 : 1024 14880 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 45 : 1024 7520 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 44 : 1024 11360 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 31 : 1024 20704 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 90 : 8192 314368 0 256 256 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 32 : 1024 13312 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 91 : 8192 109472 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 33 : 1024 13504 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 92 : 8192 105792 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 34 : 1024 10592 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 93 : 8192 311840 0 256 256 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 35 : 1024 6816 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 36 : 1024 6144 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 37 : 1024 11136 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 38 : 1024 11008 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 39 : 1024 7296 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 40 : 1024 6656 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 41 : 1024 8448 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 42 : 1024 17600 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 43 : 1024 7296 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 60 : 1024 292800 0 0 0 128 32 0 0 
mmul5_tiles.1.sm_80.ptx 61 : 1024 6464 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 62 : 1024 9664 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 63 : 1024 4096 0 32 32 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 64 : 1024 5120 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 65 : 1024 6144 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 66 : 1024 0 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 68 : 1024 19872 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 69 : 1024 7168 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 70 : 1024 6272 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 71 : 1024 6496 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 72 : 1024 6528 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 73 : 1024 0 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 75 : 1024 11104 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 76 : 1024 7584 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 77 : 1024 21792 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 78 : 1024 7904 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 79 : 1024 10752 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 80 : 1024 11840 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 81 : 1024 7648 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 82 : 1024 11424 0 0 0 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 85 : 8192 301344 0 256 256 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 86 : 8192 304256 0 256 256 0 0 0 0 
mmul5_tiles.1.sm_80.ptx 87 : 8192 103648 0 0 0 0 0 0 0 
