kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul16_tiles_9.1.sm_80.ptx 39 : 4096 37376 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 40 : 4096 30208 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 41 : 4096 32768 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 42 : 4096 38400 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 43 : 4096 38400 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 62 : 36864 331776 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 63 : 36864 9810528 0 0 0 4608 1152 0 0 
mmul16_tiles_9.1.sm_80.ptx 64 : 36864 159392 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 65 : 36864 331776 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 66 : 36864 331776 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 67 : 36864 9458240 0 0 0 4608 1152 0 0 
mmul16_tiles_9.1.sm_80.ptx 68 : 36864 147456 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 69 : 36864 184320 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 70 : 36864 1318592 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 71 : 36864 1529856 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 72 : 36864 344448 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 73 : 36864 1276864 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 74 : 36864 1312736 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 75 : 36864 342112 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 76 : 36864 1227584 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 77 : 36864 1239200 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 78 : 36864 338624 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 79 : 36864 1221184 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 80 : 36864 1223488 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 81 : 36864 338624 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 82 : 36864 1216512 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 83 : 36864 1217664 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 84 : 36864 338624 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 85 : 36864 1216512 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 86 : 36864 1217664 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 87 : 36864 338624 0 0 0 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 88 : 36864 1216512 0 1152 1152 0 0 0 0 
mmul16_tiles_9.1.sm_80.ptx 89 : 36864 1217664 0 1152 1152 0 0 0 0 
