kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul7.1.sm_80.ptx 75 : 65536 696832 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 76 : 65536 678304 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 77 : 65536 19883648 0 0 0 8192 2048 0 0 
mmul7.1.sm_80.ptx 78 : 65536 265408 0 2048 2048 0 0 0 0 
mmul7.1.sm_80.ptx 79 : 65536 327680 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 80 : 65536 393216 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 81 : 65536 0 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 83 : 65536 393216 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 84 : 65536 393216 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 85 : 65536 0 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 87 : 65536 393216 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 88 : 65536 393216 0 0 0 0 0 0 0 
mmul7.1.sm_80.ptx 89 : 65536 393216 0 0 0 0 0 0 0 
